t,x,y,z,magnitude
27.19988226890564,0.2889228639781857,0.02713503632977399,0.0016773253292039583,0.2901991470460162
27.249849796295166,0.3247340832156791,0.032763381737019356,6.950868908598716e-05,0.32638270299792405
27.299867391586304,0.3327308327605,0.03511109281267099,0.0007356237505569798,0.3345790445474704
27.349891424179077,0.3356865416818628,0.037596955440932556,-0.0002320807595427305,0.3377854928593521
27.399897813796997,0.3232743510864716,0.03790685802806782,-0.0011669205227070295,0.3254913173334209
27.449845552444458,0.33472045089463587,0.043318962128198725,-0.0022259512852313237,0.3375192847617701
27.49983549118042,0.32896864899183953,0.04211390841591537,-0.0018926530293505463,0.33165876354631385
27.54984974861145,0.3306277851136145,0.03944659712080617,-0.0021970431684431033,0.3329798692297023
27.599924087524414,0.3314375539358763,0.042785684477230045,-0.002119650434610694,0.33419449407964064
27.64990472793579,0.31127815645062706,0.04238117236742942,-0.001703657938751933,0.31415467035349176
27.699928522109985,0.2970718824080911,0.04347194312628672,-0.002802046586180431,0.30024883783577405
27.74989628791809,0.2933715962665007,0.04654951393789841,-0.0026507738563566067,0.29705349239799694
27.79984211921692,0.2831823942385309,0.04907591647096477,-0.00213648737545036,0.28741134035113736
27.849945783615112,0.28096691491259856,0.04646828755139968,-0.002200837497928747,0.2847921219225617
27.899975538253784,0.27723165224055224,0.04436325207272146,-0.0029371820444616683,0.28077413373894794
27.9500789642334,0.25340718993502187,0.04306330637445336,-0.0017218146272118156,0.2570459431935754
27.999839544296265,0.2485721419435514,0.04151963706702563,-0.0022305257466365093,0.2520257234047529
28.049899578094482,0.2780895923025076,0.045107358366786914,-0.001825198171741065,0.28173005958571545
28.099871158599854,0.31960221272256956,0.05571221780249654,-0.0009745433003902271,0.32442314239936665
28.150424242019653,0.3254809801153989,0.056142412798004616,-0.0007178105176160152,0.3302882895041867
28.199855089187622,0.3478933982993227,0.0618014028837082,-0.0008335200638297966,0.3533410883754427
28.249820232391357,0.31705967362682386,0.059594319438346186,-0.001805132348515178,0.3226167665395947
28.299803733825684,0.3245253033130703,0.060399874260261534,-0.0018831996416358997,0.33010356517612155
28.34983229637146,0.33630457082416737,0.06122460981540891,-0.0010068009591959965,0.34183363037075204
28.399966716766357,0.3820309678878947,0.06452493296871126,-0.0005651112782521566,0.38744218504279465
28.449837923049927,0.4046129586276164,0.0727995416930981,-0.0007156238419023779,0.4111106075955733
28.499835968017578,0.39244266448116955,0.07043187831991468,-0.0017521189955803803,0.3987166466423565
28.54985475540161,0.39116538395104167,0.06724984974358778,-0.0003542894165839777,0.39690430258828346
28.600666046142578,0.3853863114779264,0.060797866296873136,-0.0006509598475704535,0.3901530640268469
28.649839401245117,0.358533447364997,0.055301564341319664,3.2606312289187354e-05,0.3627733410287997
28.699836254119873,0.3470120909238606,0.05276508751291911,0.00023134221323177322,0.3510008535984141
28.749855279922485,0.3549121553105271,0.05850302089041604,8.486032702168378e-05,0.3597016105631768
28.79982304573059,0.3376754954443067,0.05241125924044235,-0.000609250608518755,0.341719258317454
28.84981060028076,0.354050766227146,0.05183550826137214,-0.0004751132925440127,0.3578255031651387
28.89988422393799,0.3608597097942405,0.05445426168772256,1.2165887285324488e-05,0.36494519714163554
28.949872970581055,0.3848307461733615,0.06460285255746084,0.0011668459657038807,0.39021736671810864
28.999780416488647,0.39922847752095475,0.0697719830683055,-1.0555086750610488e-05,0.4052795417935542
29.0498263835907,0.4027970873843699,0.07065673876341075,0.0005456413211866402,0.40894763242066096
29.09981679916382,0.411121224062128,0.07037771179169358,-0.0005187362106570584,0.41710184880749857
29.149945735931396,0.42628546729257916,0.07433068791287634,-0.0012907033015301485,0.43271932786214506
29.19996428489685,0.42977706170467905,0.07512935472306677,-0.0004942086666959727,0.43629461027019134
29.249847650527954,0.427856618306972,0.07549223080260717,-0.0005436039982448033,0.4344659460141139
29.299893379211426,0.4191340715763738,0.07476944728351168,-0.0006729714425980553,0.42575144520463254
