time,topic,depth,speed,target_depth,target_speed,cmd_forward,cmd_vertical,cmd_yaw_rate
1781556751.3557029,/auv/state,0.7014240691858336,1.7194619117837724,,,,,
1781556751.356246,/guidance/setpoint,,,2.0,1.2,,,
1781556751.3565283,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2035302923923886
1781556751.371528,/guidance/goal,,,2.0,1.2,,,
1781556751.3733706,/guidance/setpoint,,,2.0,1.2,,,
1781556751.375659,/auv/state,0.7062600008981472,1.6881114083854756,,,,,
1781556751.375869,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.21621285441704768
1781556751.4016583,/guidance/setpoint,,,2.0,1.2,,,
1781556751.4019516,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2046989734535854
1781556751.4049578,/auv/state,0.7176320820872206,1.694256256672827,,,,,
1781556751.425589,/auv/state,0.7240053869580686,1.694256256672827,,,,,
1781556751.4257436,/guidance/setpoint,,,2.0,1.2,,,
1781556751.4271274,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2009335641521464
1781556751.4553144,/auv/state,0.7276591685476888,1.6838499460352754,,,,,
1781556751.4556048,/guidance/setpoint,,,2.0,1.2,,,
1781556751.455794,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.21318889262395493
1781556751.4713795,/guidance/goal,,,2.0,1.2,,,
1781556751.4779112,/guidance/setpoint,,,2.0,1.2,,,
1781556751.4781237,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1995698907226458
1781556751.4817407,/auv/state,0.7375593603719608,1.6888161319661985,,,,,
1781556751.5017395,/auv/state,0.7412633484293082,1.6888161319661985,,,,,
1781556751.501971,/guidance/setpoint,,,2.0,1.2,,,
1781556751.5021286,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.19967059463738243
1781556751.523019,/auv/state,0.7494211256598646,1.6964213520461238,,,,,
1781556751.525174,/guidance/setpoint,,,2.0,1.2,,,
1781556751.5253596,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2101537811599876
1781556751.5431757,/auv/state,0.7543952884383196,1.6964213520461238,,,,,
1781556751.5433664,/guidance/setpoint,,,2.0,1.2,,,
1781556751.5434752,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.19633138561818073
1781556751.571178,/guidance/goal,,,2.0,1.2,,,
1781556751.5730977,/auv/state,0.7614135796320625,1.7022491976345537,,,,,
1781556751.5733502,/guidance/setpoint,,,2.0,1.2,,,
1781556751.5735793,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2085097076814467
1781556751.5961308,/auv/state,0.7662617879674654,1.7022491976345537,,,,,
1781556751.5967414,/guidance/setpoint,,,2.0,1.2,,,
1781556751.596962,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.19462419206084694
1781556751.6161714,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2068581265283357
1781556751.618091,/auv/state,0.7680905920087703,1.7052796515704585,,,,,
1781556751.6183784,/guidance/setpoint,,,2.0,1.2,,,
1781556751.643913,/auv/state,0.7796895550636691,1.7110599194958651,,,,,
1781556751.6440375,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.19531163851918784
1781556751.6454847,/guidance/setpoint,,,2.0,1.2,,,
1781556751.6707838,/auv/state,0.7841537633081553,1.7110599194958651,,,,,
1781556751.6710076,/guidance/setpoint,,,2.0,1.2,,,
1781556751.6711602,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1912695044182225
1781556751.6736083,/guidance/goal,,,2.0,1.2,,,
1781556751.693423,/guidance/setpoint,,,2.0,1.2,,,
1781556751.6936674,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.2037939548936779
1781556751.6962657,/auv/state,0.7897143929185404,1.7020550767179115,,,,,
1781556751.716346,/guidance/setpoint,,,2.0,1.2,,,
1781556751.7164805,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.18983932554990654
1781556751.7185464,/auv/state,0.7978883372113575,1.7020550767179115,,,,,
1781556751.7443523,/auv/state,0.8044543217257278,1.7067422982611702,,,,,
1781556751.744599,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.20213415316556413
1781556751.746795,/guidance/setpoint,,,2.0,1.2,,,
1781556751.7696378,/auv/state,0.812174921935366,1.7167839174662005,,,,,
1781556751.7701344,/guidance/setpoint,,,2.0,1.2,,,
1781556751.770427,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.19009855208815243
1781556751.7725067,/guidance/goal,,,2.0,1.2,,,
1781556751.793337,/guidance/setpoint,,,2.0,1.2,,,
1781556751.7935574,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.18661556608406274
1781556751.796201,/auv/state,0.8171109300446323,1.7167839174662005,,,,,
1781556751.8247242,/auv/state,0.8233409589483927,1.7223480540026126,,,,,
1781556751.8250165,/guidance/setpoint,,,2.0,1.2,,,
1781556751.8251946,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.19902705490942593
1781556751.8783543,/auv/state,0.8285767065925626,1.7223480540026126,,,,,
1781556751.8788188,/guidance/setpoint,,,2.0,1.2,,,
1781556751.8789978,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1850043095554699
1781556751.8823423,/auv/state,0.835170331810344,1.680424156218104,,,,,
1781556751.8828309,/guidance/goal,,,2.0,1.2,,,
1781556751.882974,/guidance/setpoint,,,2.0,1.2,,,
1781556751.8830757,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.19735915127701706
1781556751.9011946,/auv/state,0.842794158936158,1.684957146676662,,,,,
1781556751.9015338,/guidance/setpoint,,,2.0,1.2,,,
1781556751.9017084,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.18516229849218652
1781556751.922428,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1817827473340458
1781556751.9245777,/auv/state,0.8505372727527626,1.684957146676662,,,,,
1781556751.9248054,/guidance/setpoint,,,2.0,1.2,,,
1781556751.942593,/auv/state,0.8548931823461317,1.679597598424374,,,,,
1781556751.9428384,/guidance/setpoint,,,2.0,1.2,,,
1781556751.9430022,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.19422827769506212
1781556751.963159,/auv/state,0.8581323277783834,1.679597598424374,,,,,
1781556751.963574,/guidance/setpoint,,,2.0,1.2,,,
1781556751.963744,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.18024685207162355
1781556751.9721322,/guidance/goal,,,2.0,1.2,,,
1781556751.9868455,/auv/state,0.8680631003622927,1.6833118070289927,,,,,
1781556751.987156,/guidance/setpoint,,,2.0,1.2,,,
1781556751.9874096,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.19256528874425666
1781556752.0064905,/auv/state,0.8754220939299557,1.7117853482023555,,,,,
1781556752.0067208,/guidance/setpoint,,,2.0,1.2,,,
1781556752.0068896,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.18021800481515593
1781556752.0261405,/auv/state,0.8776749352093954,1.7117853482023555,,,,,
1781556752.0262938,/guidance/setpoint,,,2.0,1.2,,,
1781556752.0263803,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.17675223407876856
1781556752.0492144,/auv/state,0.8856948963439208,1.716634002832273,,,,,
1781556752.049487,/guidance/setpoint,,,2.0,1.2,,,
1781556752.0496714,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1893905027933956
1781556752.0688243,/guidance/setpoint,,,2.0,1.2,,,
1781556752.0689266,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.17520060512768126
1781556752.0708096,/auv/state,0.8917023319115961,1.716634002832273,,,,,
1781556752.072178,/guidance/goal,,,2.0,1.2,,,
1781556752.088802,/auv/state,0.8994356880194735,1.6987341061413759,,,,,
1781556752.089039,/guidance/setpoint,,,2.0,1.2,,,
1781556752.089205,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.18770271760848684
1781556752.1104257,/guidance/setpoint,,,2.0,1.2,,,
1781556752.1105409,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.17529141595274386
1781556752.1115973,/auv/state,0.9080271922248357,1.7031205450766445,,,,,
1781556752.1308303,/auv/state,0.9126929383811868,1.7031205450766445,,,,,
1781556752.131047,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1719048865900627
1781556752.132498,/guidance/setpoint,,,2.0,1.2,,,
1781556752.1552355,/auv/state,0.9195320599865227,1.694515063265113,,,,,
1781556752.1555314,/guidance/setpoint,,,2.0,1.2,,,
1781556752.1557462,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1845230336392087
1781556752.1709964,/guidance/goal,,,2.0,1.2,,,
1781556752.1812272,/auv/state,0.9254205707806165,1.694515063265113,,,,,
1781556752.1816683,/guidance/setpoint,,,2.0,1.2,,,
1781556752.1818583,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1702886898579606
1781556752.205024,/auv/state,0.9325962980587135,1.698034711336475,,,,,
1781556752.2052822,/guidance/setpoint,,,2.0,1.2,,,
1781556752.20545,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.18282996191192366
1781556752.2249465,/auv/state,0.9416632389111328,1.7083246788406174,,,,,
1781556752.225178,/guidance/setpoint,,,2.0,1.2,,,
1781556752.2275584,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.17028398300065856
1781556752.2468057,/auv/state,0.9466867810342976,1.7083246788406174,,,,,
1781556752.247275,/guidance/setpoint,,,2.0,1.2,,,
1781556752.2474403,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.16683970909172233
1781556752.2714417,/guidance/goal,,,2.0,1.2,,,
1781556752.2758448,/auv/state,0.9547501660126727,1.7125688473294098,,,,,
1781556752.2760491,/guidance/setpoint,,,2.0,1.2,,,
1781556752.2761908,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.17961327721678413
1781556752.2996492,/auv/state,0.95275557089732,1.7125688473294098,,,,,
1781556752.2999468,/guidance/setpoint,,,2.0,1.2,,,
1781556752.302949,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.16511611989793942
1781556752.32294,/auv/state,0.9652183412144453,1.7103604674075117,,,,,
1781556752.3231914,/guidance/setpoint,,,2.0,1.2,,,
1781556752.3233676,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.17788894572952066
1781556752.3505478,/auv/state,0.9756468985797255,1.7144877776102039,,,,,
1781556752.3508232,/guidance/setpoint,,,2.0,1.2,,,
1781556752.3510303,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1654031049115805
1781556752.370604,/guidance/goal,,,2.0,1.2,,,
1781556752.374959,/auv/state,0.9790080758228494,1.7144877776102039,,,,,
1781556752.3754928,/guidance/setpoint,,,2.0,1.2,,,
1781556752.3756974,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1618219417850637
1781556752.393313,/auv/state,0.9850659239164088,1.6880962071994863,,,,,
1781556752.3935542,/guidance/setpoint,,,2.0,1.2,,,
1781556752.3937187,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.17466943423905018
1781556752.4190056,/auv/state,0.9931346999660453,1.6880962071994863,,,,,
1781556752.4196095,/guidance/setpoint,,,2.0,1.2,,,
1781556752.4197893,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.16006305734261533
1781556752.4408488,/auv/state,0.9971102521039131,1.6910761052558212,,,,,
1781556752.441143,/guidance/setpoint,,,2.0,1.2,,,
1781556752.4414089,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.17293211187691915
1781556752.466694,/guidance/setpoint,,,2.0,1.2,,,
1781556752.4669518,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1603242439399791
1781556752.4690778,/auv/state,1.0075618638438755,1.719786207307287,,,,,
1781556752.472355,/guidance/goal,,,2.0,1.2,,,
1781556752.4894795,/guidance/setpoint,,,2.0,1.2,,,
1781556752.4896498,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1566417191186908
1781556752.4919913,/auv/state,1.0100233364084417,1.719786207307287,,,,,
1781556752.512135,/auv/state,1.0187897385039832,1.6974093212732217,,,,,
1781556752.5122986,/guidance/setpoint,,,2.0,1.2,,,
1781556752.512411,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1696732420351862
1781556752.5351455,/auv/state,1.0272733569841943,1.6974093212732217,,,,,
1781556752.5354617,/guidance/setpoint,,,2.0,1.2,,,
1781556752.5374658,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.15504530798424404
1781556752.5558295,/guidance/setpoint,,,2.0,1.2,,,
1781556752.556016,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1679333556062195
1781556752.5583508,/auv/state,1.030817428769767,1.7003654247302795,,,,,
1781556752.5737426,/guidance/goal,,,2.0,1.2,,,
1781556752.5786822,/auv/state,1.0392594634831767,1.7038095327125282,,,,,
1781556752.5788991,/guidance/setpoint,,,2.0,1.2,,,
1781556752.5790632,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.15516868523789507
1781556752.597999,/auv/state,1.0426738475897852,1.7038095327125282,,,,,
1781556752.5982668,/guidance/setpoint,,,2.0,1.2,,,
1781556752.5984726,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1516286853406495
1781556752.6177812,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.16465635539184253
1781556752.6198251,/auv/state,1.0528976084387978,1.6936420419609308,,,,,
1781556752.620062,/guidance/setpoint,,,2.0,1.2,,,
1781556752.6413002,/auv/state,1.0605353284792596,1.6936420419609308,,,,,
1781556752.6418695,/guidance/setpoint,,,2.0,1.2,,,
1781556752.6422224,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.1499272125864391
1781556752.661224,/auv/state,1.0647952489094723,1.679372253413237,,,,,
1781556752.6614952,/guidance/setpoint,,,2.0,1.2,,,
1781556752.661792,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.16290443091719103
1781556752.6710737,/guidance/goal,,,2.0,1.2,,,
1781556752.685278,/auv/state,1.075235386408167,1.6821731532253787,,,,,
1781556752.6855354,/guidance/setpoint,,,2.0,1.2,,,
1781556752.6857195,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.14988419845223575
1781556752.7039676,/auv/state,1.0799705543245754,1.6821731532253787,,,,,
1781556752.704179,/guidance/setpoint,,,2.0,1.2,,,
1781556752.7043278,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.14655042262323217
1781556752.7306595,/auv/state,1.0880391945756855,1.6941660230752664,,,,,
1781556752.7309115,/guidance/setpoint,,,2.0,1.2,,,
1781556752.7310925,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.15959478058156581
1781556752.74887,/auv/state,1.0930335979415453,1.6941660230752664,,,,,
1781556752.7493591,/guidance/setpoint,,,2.0,1.2,,,
1781556752.7495527,/sara_uuv/cmd_vel,,,,,1.2,-0.32,0.14458896669862226
1781556752.768612,/auv/state,1.10029058631538,1.6967382524250658,,,,,
