t,stage_name,stage
17.878999999999998,OUTBOUND_CRUISE_50M,1
17.929000000000002,OUTBOUND_CRUISE_50M,1
17.979,OUTBOUND_CRUISE_50M,1
18.029000000000003,OUTBOUND_CRUISE_50M,1
18.079,OUTBOUND_CRUISE_50M,1
18.128999999999998,OUTBOUND_CRUISE_50M,1
18.179000000000002,OUTBOUND_CRUISE_50M,1
18.229,OUTBOUND_CRUISE_50M,1
18.279000000000003,OUTBOUND_CRUISE_50M,1
18.329,OUTBOUND_CRUISE_50M,1
18.378999999999998,OUTBOUND_CRUISE_50M,1
18.429000000000002,OUTBOUND_CRUISE_50M,1
18.479,OUTBOUND_CRUISE_50M,1
18.529000000000003,OUTBOUND_CRUISE_50M,1
18.579,OUTBOUND_CRUISE_50M,1
18.628999999999998,OUTBOUND_CRUISE_50M,1
18.679000000000002,OUTBOUND_CRUISE_50M,1
18.729,OUTBOUND_CRUISE_50M,1
18.779000000000003,OUTBOUND_CRUISE_50M,1
18.829,OUTBOUND_CRUISE_50M,1
18.879000000000005,OUTBOUND_CRUISE_50M,1
18.929000000000002,OUTBOUND_CRUISE_50M,1
18.979,OUTBOUND_CRUISE_50M,1
19.029000000000003,OUTBOUND_CRUISE_50M,1
19.079,OUTBOUND_CRUISE_50M,1
19.129000000000005,OUTBOUND_CRUISE_50M,1
19.179000000000002,OUTBOUND_CRUISE_50M,1
19.229,OUTBOUND_CRUISE_50M,1
19.279000000000003,OUTBOUND_CRUISE_50M,1
19.329,OUTBOUND_CRUISE_50M,1
19.379000000000005,OUTBOUND_CRUISE_50M,1
19.429000000000002,OUTBOUND_CRUISE_50M,1
19.479,OUTBOUND_CRUISE_50M,1
19.529000000000003,OUTBOUND_CRUISE_50M,1
19.579,OUTBOUND_CRUISE_50M,1
19.629000000000005,OUTBOUND_CRUISE_50M,1
19.679000000000002,OUTBOUND_CRUISE_50M,1
19.729,OUTBOUND_CRUISE_50M,1
19.779000000000003,OUTBOUND_CRUISE_50M,1
19.829,OUTBOUND_CRUISE_50M,1
19.879000000000005,OUTBOUND_CRUISE_50M,1
19.929000000000002,OUTBOUND_CRUISE_50M,1
19.979,OUTBOUND_CRUISE_50M,1
20.029000000000003,OUTBOUND_CRUISE_50M,1
20.079,OUTBOUND_CRUISE_50M,1
20.129000000000005,OUTBOUND_CRUISE_50M,1
20.179000000000002,OUTBOUND_CRUISE_50M,1
20.229,OUTBOUND_CRUISE_50M,1
20.279000000000003,OUTBOUND_CRUISE_50M,1
20.329,OUTBOUND_CRUISE_50M,1
20.379000000000005,OUTBOUND_CRUISE_50M,1
20.429000000000002,OUTBOUND_CRUISE_50M,1
20.479,OUTBOUND_CRUISE_50M,1
20.529000000000003,OUTBOUND_CRUISE_50M,1
20.579,OUTBOUND_CRUISE_50M,1
20.629000000000005,OUTBOUND_CRUISE_50M,1
20.679000000000002,OUTBOUND_CRUISE_50M,1
20.729,OUTBOUND_CRUISE_50M,1
20.779000000000003,OUTBOUND_CRUISE_50M,1
20.829,OUTBOUND_CRUISE_50M,1
20.879000000000005,OUTBOUND_CRUISE_50M,1
20.929000000000002,OUTBOUND_CRUISE_50M,1
20.979,OUTBOUND_CRUISE_50M,1
21.029000000000003,OUTBOUND_CRUISE_50M,1
21.079,OUTBOUND_CRUISE_50M,1
21.129000000000005,OUTBOUND_CRUISE_50M,1
21.179000000000002,OUTBOUND_CRUISE_50M,1
21.229,OUTBOUND_CRUISE_50M,1
21.279000000000003,OUTBOUND_CRUISE_50M,1
21.329,OUTBOUND_CRUISE_50M,1
21.379000000000005,OUTBOUND_CRUISE_50M,1
21.429000000000002,OUTBOUND_CRUISE_50M,1
21.479,OUTBOUND_CRUISE_50M,1
21.529000000000003,OUTBOUND_CRUISE_50M,1
21.579,OUTBOUND_CRUISE_50M,1
21.629000000000005,OUTBOUND_CRUISE_50M,1
21.679000000000002,OUTBOUND_CRUISE_50M,1
21.729,OUTBOUND_CRUISE_50M,1
21.779000000000003,OUTBOUND_CRUISE_50M,1
21.829,OUTBOUND_CRUISE_50M,1
21.879000000000005,OUTBOUND_CRUISE_50M,1
21.929000000000002,OUTBOUND_CRUISE_50M,1
21.979,OUTBOUND_CRUISE_50M,1
22.029000000000003,OUTBOUND_CRUISE_50M,1
22.079,OUTBOUND_CRUISE_50M,1
22.129000000000005,OUTBOUND_CRUISE_50M,1
22.179000000000002,OUTBOUND_CRUISE_50M,1
22.229,OUTBOUND_CRUISE_50M,1
22.279000000000003,OUTBOUND_CRUISE_50M,1
22.329,OUTBOUND_CRUISE_50M,1
22.379000000000005,OUTBOUND_CRUISE_50M,1
22.429000000000002,OUTBOUND_CRUISE_50M,1
22.479,OUTBOUND_CRUISE_50M,1
22.529000000000003,OUTBOUND_CRUISE_50M,1
22.579,OUTBOUND_CRUISE_50M,1
22.629000000000005,OUTBOUND_CRUISE_50M,1
22.679000000000002,OUTBOUND_CRUISE_50M,1
22.729,OUTBOUND_CRUISE_50M,1
22.779000000000003,OUTBOUND_CRUISE_50M,1
22.829,OUTBOUND_CRUISE_50M,1
22.879000000000005,OUTBOUND_CRUISE_50M,1
22.929000000000002,OUTBOUND_CRUISE_50M,1
22.979,OUTBOUND_CRUISE_50M,1
23.029000000000003,OUTBOUND_CRUISE_50M,1
23.079,OUTBOUND_CRUISE_50M,1
23.129000000000005,OUTBOUND_CRUISE_50M,1
23.179000000000002,OUTBOUND_CRUISE_50M,1
23.229,OUTBOUND_CRUISE_50M,1
23.279000000000003,OUTBOUND_CRUISE_50M,1
23.329,OUTBOUND_CRUISE_50M,1
23.379000000000005,OUTBOUND_CRUISE_50M,1
23.429000000000002,OUTBOUND_CRUISE_50M,1
23.479,OUTBOUND_CRUISE_50M,1
23.529000000000003,OUTBOUND_CRUISE_50M,1
23.579,OUTBOUND_CRUISE_50M,1
23.629000000000005,OUTBOUND_CRUISE_50M,1
23.679000000000002,OUTBOUND_CRUISE_50M,1
23.729,OUTBOUND_CRUISE_50M,1
23.779000000000003,OUTBOUND_CRUISE_50M,1
23.829,OUTBOUND_CRUISE_50M,1
23.879000000000005,OUTBOUND_CRUISE_50M,1
23.929000000000002,OUTBOUND_CRUISE_50M,1
23.981,OUTBOUND_CRUISE_50M,1
24.029000000000003,OUTBOUND_CRUISE_50M,1
24.079,OUTBOUND_CRUISE_50M,1
24.129000000000005,OUTBOUND_CRUISE_50M,1
24.179000000000002,OUTBOUND_CRUISE_50M,1
24.229,OUTBOUND_CRUISE_50M,1
24.279000000000003,OUTBOUND_CRUISE_50M,1
24.329,OUTBOUND_CRUISE_50M,1
24.379000000000005,OUTBOUND_CRUISE_50M,1
24.429000000000002,OUTBOUND_CRUISE_50M,1
24.479,OUTBOUND_CRUISE_50M,1
24.529000000000003,OUTBOUND_CRUISE_50M,1
24.579,OUTBOUND_CRUISE_50M,1
24.629000000000005,OUTBOUND_CRUISE_50M,1
24.679000000000002,OUTBOUND_CRUISE_50M,1
24.729,OUTBOUND_CRUISE_50M,1
24.779000000000003,OUTBOUND_CRUISE_50M,1
24.829,OUTBOUND_CRUISE_50M,1
24.879000000000005,OUTBOUND_CRUISE_50M,1
24.929000000000002,OUTBOUND_CRUISE_50M,1
24.979,OUTBOUND_CRUISE_50M,1
25.029000000000003,OUTBOUND_CRUISE_50M,1
25.079,OUTBOUND_CRUISE_50M,1
25.129000000000005,OUTBOUND_CRUISE_50M,1
25.179000000000002,OUTBOUND_CRUISE_50M,1
25.229,OUTBOUND_CRUISE_50M,1
25.279000000000003,OUTBOUND_CRUISE_50M,1
25.329,OUTBOUND_CRUISE_50M,1
25.379000000000005,OUTBOUND_CRUISE_50M,1
25.429000000000002,OUTBOUND_CRUISE_50M,1
25.479,OUTBOUND_CRUISE_50M,1
25.529000000000003,OUTBOUND_CRUISE_50M,1
25.579,OUTBOUND_CRUISE_50M,1
25.629000000000005,OUTBOUND_CRUISE_50M,1
25.679000000000002,OUTBOUND_CRUISE_50M,1
25.729,OUTBOUND_CRUISE_50M,1
25.779000000000003,OUTBOUND_CRUISE_50M,1
25.829,OUTBOUND_CRUISE_50M,1
25.879000000000005,OUTBOUND_CRUISE_50M,1
25.929000000000002,OUTBOUND_CRUISE_50M,1
25.979,OUTBOUND_CRUISE_50M,1
26.029000000000003,OUTBOUND_CRUISE_50M,1
26.079,OUTBOUND_CRUISE_50M,1
26.129000000000005,OUTBOUND_CRUISE_50M,1
26.179000000000002,OUTBOUND_CRUISE_50M,1
26.229,OUTBOUND_CRUISE_50M,1
26.279000000000003,OUTBOUND_CRUISE_50M,1
26.329,OUTBOUND_CRUISE_50M,1
26.379000000000005,OUTBOUND_CRUISE_50M,1
26.429000000000002,OUTBOUND_CRUISE_50M,1
26.479,OUTBOUND_CRUISE_50M,1
26.529000000000003,OUTBOUND_CRUISE_50M,1
26.579,OUTBOUND_CRUISE_50M,1
26.629000000000005,OUTBOUND_CRUISE_50M,1
26.679000000000002,OUTBOUND_CRUISE_50M,1
26.729,OUTBOUND_CRUISE_50M,1
26.779000000000003,OUTBOUND_CRUISE_50M,1
26.829,OUTBOUND_CRUISE_50M,1
26.879000000000005,OUTBOUND_CRUISE_50M,1
26.929000000000002,OUTBOUND_CRUISE_50M,1
26.979,OUTBOUND_CRUISE_50M,1
27.029000000000003,OUTBOUND_CRUISE_50M,1
27.079,OUTBOUND_CRUISE_50M,1
27.129000000000005,OUTBOUND_CRUISE_50M,1
27.179000000000002,OUTBOUND_CRUISE_50M,1
27.229,OUTBOUND_CRUISE_50M,1
27.279000000000003,OUTBOUND_CRUISE_50M,1
27.329,OUTBOUND_CRUISE_50M,1
27.379000000000005,OUTBOUND_CRUISE_50M,1
27.429000000000002,OUTBOUND_CRUISE_50M,1
27.479,OUTBOUND_CRUISE_50M,1
27.532000000000004,OUTBOUND_CRUISE_50M,1
27.579,OUTBOUND_CRUISE_50M,1
27.629000000000005,OUTBOUND_CRUISE_50M,1
27.679000000000002,OUTBOUND_CRUISE_50M,1
27.729,OUTBOUND_CRUISE_50M,1
27.779000000000003,OUTBOUND_CRUISE_50M,1
27.829,OUTBOUND_CRUISE_50M,1
27.879000000000005,OUTBOUND_CRUISE_50M,1
27.929000000000002,OUTBOUND_CRUISE_50M,1
27.979,OUTBOUND_CRUISE_50M,1
28.029000000000003,OUTBOUND_CRUISE_50M,1
28.079,OUTBOUND_CRUISE_50M,1
28.129000000000005,OUTBOUND_CRUISE_50M,1
28.179000000000002,OUTBOUND_CRUISE_50M,1
28.229,OUTBOUND_CRUISE_50M,1
28.279000000000003,OUTBOUND_CRUISE_50M,1
28.329,OUTBOUND_CRUISE_50M,1
28.379000000000005,OUTBOUND_CRUISE_50M,1
28.429000000000002,OUTBOUND_CRUISE_50M,1
28.479,OUTBOUND_CRUISE_50M,1
28.529000000000003,OUTBOUND_CRUISE_50M,1
28.579,OUTBOUND_CRUISE_50M,1
28.629000000000005,OUTBOUND_CRUISE_50M,1
28.679000000000002,OUTBOUND_CRUISE_50M,1
28.729,OUTBOUND_CRUISE_50M,1
28.779000000000003,OUTBOUND_CRUISE_50M,1
28.829,OUTBOUND_CRUISE_50M,1
28.879000000000005,OUTBOUND_CRUISE_50M,1
28.929000000000002,OUTBOUND_CRUISE_50M,1
28.979,OUTBOUND_CRUISE_50M,1
29.029000000000003,OUTBOUND_CRUISE_50M,1
29.079,OUTBOUND_CRUISE_50M,1
29.129000000000005,OUTBOUND_CRUISE_50M,1
29.179000000000002,OUTBOUND_CRUISE_50M,1
29.229,OUTBOUND_CRUISE_50M,1
29.279000000000003,OUTBOUND_CRUISE_50M,1
29.329,OUTBOUND_CRUISE_50M,1
29.379000000000005,OUTBOUND_CRUISE_50M,1
29.429000000000002,OUTBOUND_CRUISE_50M,1
29.479,OUTBOUND_CRUISE_50M,1
29.529000000000003,OUTBOUND_CRUISE_50M,1
29.579,OUTBOUND_CRUISE_50M,1
29.629000000000005,OUTBOUND_CRUISE_50M,1
29.679000000000002,OUTBOUND_CRUISE_50M,1
29.729,OUTBOUND_CRUISE_50M,1
29.779000000000003,OUTBOUND_CRUISE_50M,1
29.829,OUTBOUND_CRUISE_50M,1
29.879000000000005,OUTBOUND_CRUISE_50M,1
29.929000000000002,OUTBOUND_CRUISE_50M,1
29.979,OUTBOUND_CRUISE_50M,1
30.029000000000003,OUTBOUND_CRUISE_50M,1
30.079,OUTBOUND_CRUISE_50M,1
30.129000000000005,OUTBOUND_CRUISE_50M,1
30.179000000000002,OUTBOUND_CRUISE_50M,1
30.229,OUTBOUND_CRUISE_50M,1
30.279000000000003,OUTBOUND_CRUISE_50M,1
30.329,OUTBOUND_CRUISE_50M,1
30.379000000000005,OUTBOUND_CRUISE_50M,1
30.429000000000002,OUTBOUND_CRUISE_50M,1
30.479,OUTBOUND_CRUISE_50M,1
30.529000000000003,OUTBOUND_CRUISE_50M,1
30.579,OUTBOUND_CRUISE_50M,1
30.629000000000005,OUTBOUND_CRUISE_50M,1
30.679000000000002,OUTBOUND_CRUISE_50M,1
30.729,OUTBOUND_CRUISE_50M,1
30.779000000000003,OUTBOUND_CRUISE_50M,1
30.829,OUTBOUND_CRUISE_50M,1
30.879000000000005,OUTBOUND_CRUISE_50M,1
30.929000000000002,OUTBOUND_CRUISE_50M,1
30.979,OUTBOUND_CRUISE_50M,1
31.029000000000003,OUTBOUND_CRUISE_50M,1
31.079,OUTBOUND_CRUISE_50M,1
31.129000000000005,OUTBOUND_CRUISE_50M,1
31.179000000000002,OUTBOUND_CRUISE_50M,1
31.229,OUTBOUND_CRUISE_50M,1
31.279000000000003,OUTBOUND_CRUISE_50M,1
31.329,OUTBOUND_CRUISE_50M,1
31.379000000000005,OUTBOUND_CRUISE_50M,1
31.429000000000002,OUTBOUND_CRUISE_50M,1
31.479,OUTBOUND_CRUISE_50M,1
31.529000000000003,OUTBOUND_CRUISE_50M,1
31.579,OUTBOUND_CRUISE_50M,1
31.629000000000005,OUTBOUND_CRUISE_50M,1
31.679000000000002,OUTBOUND_CRUISE_50M,1
31.729,OUTBOUND_CRUISE_50M,1
31.779000000000003,OUTBOUND_CRUISE_50M,1
31.829,OUTBOUND_CRUISE_50M,1
31.881,OUTBOUND_CRUISE_50M,1
31.929000000000002,OUTBOUND_CRUISE_50M,1
31.979,OUTBOUND_CRUISE_50M,1
32.029,OUTBOUND_CRUISE_50M,1
32.079,OUTBOUND_CRUISE_50M,1
32.129000000000005,OUTBOUND_CRUISE_50M,1
32.179,OUTBOUND_CRUISE_50M,1
32.229,OUTBOUND_CRUISE_50M,1
32.279,OUTBOUND_CRUISE_50M,1
32.329,OUTBOUND_CRUISE_50M,1
32.379000000000005,OUTBOUND_CRUISE_50M,1
32.429,OUTBOUND_CRUISE_50M,1
32.479,OUTBOUND_CRUISE_50M,1
32.529,OUTBOUND_CRUISE_50M,1
32.579,OUTBOUND_CRUISE_50M,1
32.629000000000005,OUTBOUND_CRUISE_50M,1
32.679,OUTBOUND_CRUISE_50M,1
32.729,OUTBOUND_CRUISE_50M,1
32.779,OUTBOUND_CRUISE_50M,1
32.829,OUTBOUND_CRUISE_50M,1
32.879000000000005,OUTBOUND_CRUISE_50M,1
32.929,OUTBOUND_CRUISE_50M,1
32.979,OUTBOUND_CRUISE_50M,1
33.029,OUTBOUND_CRUISE_50M,1
33.079,OUTBOUND_CRUISE_50M,1
33.129000000000005,OUTBOUND_CRUISE_50M,1
33.179,OUTBOUND_CRUISE_50M,1
33.229,OUTBOUND_CRUISE_50M,1
33.279,OUTBOUND_CRUISE_50M,1
33.329,OUTBOUND_CRUISE_50M,1
33.379000000000005,OUTBOUND_CRUISE_50M,1
33.429,OUTBOUND_CRUISE_50M,1
33.479,OUTBOUND_CRUISE_50M,1
33.529,OUTBOUND_CRUISE_50M,1
33.579,OUTBOUND_CRUISE_50M,1
33.629000000000005,OUTBOUND_CRUISE_50M,1
33.679,OUTBOUND_CRUISE_50M,1
33.729,OUTBOUND_CRUISE_50M,1
33.779,OUTBOUND_CRUISE_50M,1
33.829,OUTBOUND_CRUISE_50M,1
33.879000000000005,OUTBOUND_CRUISE_50M,1
33.929,OUTBOUND_CRUISE_50M,1
33.979,OUTBOUND_CRUISE_50M,1
34.029,OUTBOUND_CRUISE_50M,1
34.079,OUTBOUND_CRUISE_50M,1
34.129000000000005,OUTBOUND_CRUISE_50M,1
34.179,OUTBOUND_CRUISE_50M,1
34.229,OUTBOUND_CRUISE_50M,1
34.279,OUTBOUND_CRUISE_50M,1
34.329,OUTBOUND_CRUISE_50M,1
34.379000000000005,OUTBOUND_CRUISE_50M,1
34.429,OUTBOUND_CRUISE_50M,1
34.479,OUTBOUND_CRUISE_50M,1
34.529,OUTBOUND_CRUISE_50M,1
34.579,OUTBOUND_CRUISE_50M,1
34.629000000000005,OUTBOUND_CRUISE_50M,1
34.679,OUTBOUND_CRUISE_50M,1
34.729,OUTBOUND_CRUISE_50M,1
34.78,OUTBOUND_CRUISE_50M,1
34.829,OUTBOUND_CRUISE_50M,1
34.879000000000005,OUTBOUND_CRUISE_50M,1
34.929,OUTBOUND_CRUISE_50M,1
34.979,OUTBOUND_CRUISE_50M,1
35.029,OUTBOUND_CRUISE_50M,1
35.079,OUTBOUND_CRUISE_50M,1
35.129000000000005,OUTBOUND_CRUISE_50M,1
35.179,OUTBOUND_CRUISE_50M,1
35.229,OUTBOUND_CRUISE_50M,1
35.279,OUTBOUND_CRUISE_50M,1
35.329,OUTBOUND_CRUISE_50M,1
35.379000000000005,OUTBOUND_CRUISE_50M,1
35.429,OUTBOUND_CRUISE_50M,1
35.479,OUTBOUND_CRUISE_50M,1
35.529,OUTBOUND_CRUISE_50M,1
35.579,OUTBOUND_CRUISE_50M,1
35.629000000000005,OUTBOUND_CRUISE_50M,1
35.679,OUTBOUND_CRUISE_50M,1
35.729,OUTBOUND_CRUISE_50M,1
35.779,OUTBOUND_CRUISE_50M,1
35.829,OUTBOUND_CRUISE_50M,1
35.879000000000005,OUTBOUND_CRUISE_50M,1
35.929,OUTBOUND_CRUISE_50M,1
35.979,OUTBOUND_CRUISE_50M,1
36.029,OUTBOUND_CRUISE_50M,1
36.079,OUTBOUND_CRUISE_50M,1
36.129000000000005,OUTBOUND_CRUISE_50M,1
36.179,OUTBOUND_CRUISE_50M,1
36.229,OUTBOUND_CRUISE_50M,1
36.279,OUTBOUND_CRUISE_50M,1
36.329,OUTBOUND_CRUISE_50M,1
36.379000000000005,OUTBOUND_CRUISE_50M,1
36.429,OUTBOUND_CRUISE_50M,1
36.479,OUTBOUND_CRUISE_50M,1
36.529,OUTBOUND_CRUISE_50M,1
