t,signal,value
23.189719676971436,dvl_speed_mps,0.028879528704835206
23.189719676971436,dvl_velocity_x_mps,-0.004902941444087972
23.189719676971436,dvl_velocity_y_mps,-0.028443788039017467
23.189719676971436,dvl_velocity_z_mps,-0.0009691570567724789
23.189719676971436,dvl_altitude_m,9.112945556640625
23.189719676971436,dvl_good_beams,3.0
23.18987536430359,dvl_quality_speed_mps,0.028879528704835206
23.190309047698975,imu_accel_x_mps2,0.051000000000000004
23.190309047698975,imu_accel_y_mps2,-0.023
23.190309047698975,imu_accel_z_mps2,9.837
23.190309047698975,imu_gyro_x_radps,0.0095
23.190309047698975,imu_gyro_y_radps,0.00125
23.190309047698975,imu_gyro_z_radps,-0.0025
23.195130109786987,imu_accel_x_mps2,0.069
23.195130109786987,imu_accel_y_mps2,0.016
23.195130109786987,imu_accel_z_mps2,9.8
23.195130109786987,imu_gyro_x_radps,0.008
23.195130109786987,imu_gyro_y_radps,-0.0015
23.195130109786987,imu_gyro_z_radps,-0.0032500000000000003
23.200101852416992,imu_accel_x_mps2,0.043000000000000003
23.200101852416992,imu_accel_y_mps2,0.11800000000000001
23.200101852416992,imu_accel_z_mps2,9.813
23.200101852416992,imu_gyro_x_radps,0.007
23.200101852416992,imu_gyro_y_radps,-0.00175
23.200101852416992,imu_gyro_z_radps,-0.00175
23.204052209854126,battery_voltage_v,25.12444496154785
23.204052209854126,battery_current_a,2.3880867958068848
23.204052209854126,battery_percentage,0.8697983026504517
23.20511817932129,imu_accel_x_mps2,0.065
23.20511817932129,imu_accel_y_mps2,0.022
23.20511817932129,imu_accel_z_mps2,9.790000000000001
23.20511817932129,imu_gyro_x_radps,0.00725
23.20511817932129,imu_gyro_y_radps,-0.00175
23.20511817932129,imu_gyro_z_radps,-0.002
23.20706844329834,pressure_depth_m,0.1010394065539567
23.20718026161194,pressure_pa,102316.19657829432
23.21012806892395,imu_accel_x_mps2,0.10300000000000001
23.21012806892395,imu_accel_y_mps2,0.013000000000000001
23.21012806892395,imu_accel_z_mps2,9.836
23.21012806892395,imu_gyro_x_radps,0.00875
23.21012806892395,imu_gyro_y_radps,-0.0005
23.21012806892395,imu_gyro_z_radps,-0.0015
23.215198278427124,imu_accel_x_mps2,0.061
23.215198278427124,imu_accel_y_mps2,0.021
23.215198278427124,imu_accel_z_mps2,9.824
23.215198278427124,imu_gyro_x_radps,0.0115
23.215198278427124,imu_gyro_y_radps,-0.00125
23.215198278427124,imu_gyro_z_radps,-0.0022500000000000003
23.22021770477295,imu_accel_x_mps2,-0.014
23.22021770477295,imu_accel_y_mps2,-0.045
23.22021770477295,imu_accel_z_mps2,9.859
23.22021770477295,imu_gyro_x_radps,0.00675
23.22021770477295,imu_gyro_y_radps,-0.00175
23.22021770477295,imu_gyro_z_radps,-0.0035
23.225123405456543,imu_accel_x_mps2,0.024
23.225123405456543,imu_accel_y_mps2,0.006
23.225123405456543,imu_accel_z_mps2,9.858
23.225123405456543,imu_gyro_x_radps,0.00875
23.225123405456543,imu_gyro_y_radps,0.00025
23.225123405456543,imu_gyro_z_radps,-0.002
23.225187301635742,battery_voltage_v,25.124441146850586
23.225187301635742,battery_current_a,2.388087034225464
23.225187301635742,battery_percentage,0.8697054386138916
23.227051258087158,pressure_depth_m,0.10188600622557874
23.22707724571228,pressure_pa,102324.50172107293
23.230146646499634,imu_accel_x_mps2,0.06
23.230146646499634,imu_accel_y_mps2,-0.016
23.230146646499634,imu_accel_z_mps2,9.755
23.230146646499634,imu_gyro_x_radps,0.0095
23.230146646499634,imu_gyro_y_radps,-0.00025
23.230146646499634,imu_gyro_z_radps,-0.0022500000000000003
23.23509168624878,imu_accel_x_mps2,0.038
23.23509168624878,imu_accel_y_mps2,0.004
23.23509168624878,imu_accel_z_mps2,9.695
23.23509168624878,imu_gyro_x_radps,0.00925
23.23509168624878,imu_gyro_y_radps,-0.00125
23.23509168624878,imu_gyro_z_radps,-0.0005
23.240036249160767,imu_accel_x_mps2,0.106
23.240036249160767,imu_accel_y_mps2,-0.081
23.240036249160767,imu_accel_z_mps2,9.787
23.240036249160767,imu_gyro_x_radps,0.00825
23.240036249160767,imu_gyro_y_radps,-0.00025
23.240036249160767,imu_gyro_z_radps,-0.002
23.245028018951416,imu_accel_x_mps2,0.114
23.245028018951416,imu_accel_y_mps2,-0.055
23.245028018951416,imu_accel_z_mps2,9.845
23.245028018951416,imu_gyro_x_radps,0.0085
23.245028018951416,imu_gyro_y_radps,-0.0005
23.245028018951416,imu_gyro_z_radps,-0.001
23.24606728553772,battery_voltage_v,25.124439239501953
23.24606728553772,battery_current_a,2.388087272644043
23.24606728553772,battery_percentage,0.8696125745773315
23.24709916114807,pressure_depth_m,0.09934154739201405
23.247177124023438,pressure_pa,102299.54057991566
23.250052213668823,imu_accel_x_mps2,-0.009000000000000001
23.250052213668823,imu_accel_y_mps2,-0.015
23.250052213668823,imu_accel_z_mps2,9.866
23.250052213668823,imu_gyro_x_radps,0.0095
23.250052213668823,imu_gyro_y_radps,0.0
23.250052213668823,imu_gyro_z_radps,-0.001
23.258009433746338,imu_accel_x_mps2,0.096
23.258009433746338,imu_accel_y_mps2,0.111
23.258009433746338,imu_accel_z_mps2,9.788
23.258009433746338,imu_gyro_x_radps,0.008
23.258009433746338,imu_gyro_y_radps,-0.0005
23.258009433746338,imu_gyro_z_radps,-0.0025
23.259742736816406,dvl_speed_mps,0.018497921972601652
23.259742736816406,dvl_velocity_x_mps,-0.0181336790042929
23.259742736816406,dvl_velocity_y_mps,-0.0008653062783854767
23.259742736816406,dvl_velocity_z_mps,-0.003548809394474798
23.259742736816406,dvl_altitude_m,9.112939834594727
23.259742736816406,dvl_good_beams,3.0
23.2598397731781,dvl_quality_speed_mps,0.018497921972601652
23.262847423553467,imu_accel_x_mps2,0.11900000000000001
23.262847423553467,imu_accel_y_mps2,0.004
23.262847423553467,imu_accel_z_mps2,9.72
23.262847423553467,imu_gyro_x_radps,0.00975
23.262847423553467,imu_gyro_y_radps,0.0
23.262847423553467,imu_gyro_z_radps,-0.00275
23.267016887664795,battery_voltage_v,25.12443733215332
23.267016887664795,battery_current_a,2.388087511062622
23.267016887664795,battery_percentage,0.8695329427719116
23.267756462097168,imu_accel_x_mps2,0.041
23.267756462097168,imu_accel_y_mps2,0.029
23.267756462097168,imu_accel_z_mps2,9.781
23.267756462097168,imu_gyro_x_radps,0.00725
23.267756462097168,imu_gyro_y_radps,-0.0015
23.267756462097168,imu_gyro_z_radps,-0.003
23.269623279571533,pressure_depth_m,0.10370509053042472
23.269697666168213,pressure_pa,102342.34693810347
23.272741317749023,imu_accel_x_mps2,0.04
23.272741317749023,imu_accel_y_mps2,-0.054
23.272741317749023,imu_accel_z_mps2,9.751
23.272741317749023,imu_gyro_x_radps,0.00875
23.272741317749023,imu_gyro_y_radps,0.00025
23.272741317749023,imu_gyro_z_radps,-0.0015
23.278025150299072,imu_accel_x_mps2,0.014
23.278025150299072,imu_accel_y_mps2,-0.006
23.278025150299072,imu_accel_z_mps2,9.895
23.278025150299072,imu_gyro_x_radps,0.009000000000000001
23.278025150299072,imu_gyro_y_radps,-0.0005
23.278025150299072,imu_gyro_z_radps,-0.0025
23.282767295837402,imu_accel_x_mps2,0.114
23.282767295837402,imu_accel_y_mps2,0.029
23.282767295837402,imu_accel_z_mps2,9.783
23.282767295837402,imu_gyro_x_radps,0.0085
23.282767295837402,imu_gyro_y_radps,-0.00175
23.282767295837402,imu_gyro_z_radps,-0.0022500000000000003
23.286774158477783,battery_voltage_v,25.124433517456055
23.286774158477783,battery_current_a,2.388087749481201
23.286774158477783,battery_percentage,0.8694444894790649
23.28781270980835,imu_accel_x_mps2,0.082
23.28781270980835,imu_accel_y_mps2,0.044
23.28781270980835,imu_accel_z_mps2,9.831
23.28781270980835,imu_gyro_x_radps,0.009000000000000001
23.28781270980835,imu_gyro_y_radps,-0.001
23.28781270980835,imu_gyro_z_radps,-0.00375
23.289859294891357,pressure_depth_m,0.10210225225194434
23.289873123168945,pressure_pa,102326.62309459157
23.292783975601196,imu_accel_x_mps2,0.028
23.292783975601196,imu_accel_y_mps2,-0.038
23.292783975601196,imu_accel_z_mps2,9.724
23.292783975601196,imu_gyro_x_radps,0.00825
23.292783975601196,imu_gyro_y_radps,-0.0005
23.292783975601196,imu_gyro_z_radps,-0.00275
23.297801971435547,imu_accel_x_mps2,0.162
23.297801971435547,imu_accel_y_mps2,0.073
23.297801971435547,imu_accel_z_mps2,9.791
23.297801971435547,imu_gyro_x_radps,0.0085
23.297801971435547,imu_gyro_y_radps,-0.00075
23.297801971435547,imu_gyro_z_radps,-0.003
23.302681922912598,imu_accel_x_mps2,0.005
23.302681922912598,imu_accel_y_mps2,0.03
23.302681922912598,imu_accel_z_mps2,9.82
23.302681922912598,imu_gyro_x_radps,0.00775
23.302681922912598,imu_gyro_y_radps,0.00025
23.302681922912598,imu_gyro_z_radps,-0.00275
23.307751655578613,imu_accel_x_mps2,0.125
23.307751655578613,imu_accel_y_mps2,0.02
23.307751655578613,imu_accel_z_mps2,9.792
23.307751655578613,imu_gyro_x_radps,0.008
23.307751655578613,imu_gyro_y_radps,0.0
23.307751655578613,imu_gyro_z_radps,-0.001
23.307755708694458,battery_voltage_v,25.124431610107422
23.307755708694458,battery_current_a,2.3880882263183594
23.307755708694458,battery_percentage,0.8693516254425049
23.309701442718506,pressure_depth_m,0.10021277358923239
23.309784650802612,pressure_pa,102308.08730891037
23.31283473968506,imu_accel_x_mps2,0.153
23.31283473968506,imu_accel_y_mps2,-0.07200000000000001
23.31283473968506,imu_accel_z_mps2,9.798
23.31283473968506,imu_gyro_x_radps,0.011
23.31283473968506,imu_gyro_y_radps,0.0005
23.31283473968506,imu_gyro_z_radps,-0.003
23.317798376083374,imu_accel_x_mps2,0.094
23.317798376083374,imu_accel_y_mps2,0.025
23.317798376083374,imu_accel_z_mps2,9.847
23.317798376083374,imu_gyro_x_radps,0.00775
23.317798376083374,imu_gyro_y_radps,-0.0005
23.317798376083374,imu_gyro_z_radps,-0.00275
23.322935581207275,imu_accel_x_mps2,0.098
23.322935581207275,imu_accel_y_mps2,0.015
23.322935581207275,imu_accel_z_mps2,9.823
23.322935581207275,imu_gyro_x_radps,0.00775
23.322935581207275,imu_gyro_y_radps,-0.00275
23.322935581207275,imu_gyro_z_radps,-0.00075
23.327794075012207,battery_voltage_v,25.12442970275879
23.327794075012207,battery_current_a,2.3880882263183594
23.327794075012207,battery_percentage,0.8692764639854431
23.32972002029419,dvl_speed_mps,0.014677576891131555
23.32972002029419,dvl_velocity_x_mps,-0.013911295659286255
23.32972002029419,dvl_velocity_y_mps,-0.003618798793003663
23.32972002029419,dvl_velocity_z_mps,0.0029684022252312245
23.32972002029419,dvl_altitude_m,9.11291027069092
23.32972002029419,dvl_good_beams,3.0
23.32988429069519,dvl_quality_speed_mps,0.014677576891131555
23.33090591430664,imu_accel_x_mps2,0.08700000000000001
23.33090591430664,imu_accel_y_mps2,0.025
23.33090591430664,imu_accel_z_mps2,9.815
23.33090591430664,imu_gyro_x_radps,0.00975
23.33090591430664,imu_gyro_y_radps,0.00025
23.33090591430664,imu_gyro_z_radps,-0.0025
23.33312678337097,pressure_depth_m,0.0984401477688473
23.333194494247437,pressure_pa,102290.69784961239
23.335712432861328,imu_accel_x_mps2,0.083
23.335712432861328,imu_accel_y_mps2,0.038
23.335712432861328,imu_accel_z_mps2,9.833
23.335712432861328,imu_gyro_x_radps,0.0075
23.335712432861328,imu_gyro_y_radps,0.00025
23.335712432861328,imu_gyro_z_radps,-0.00025
23.340782642364502,imu_accel_x_mps2,0.028
23.340782642364502,imu_accel_y_mps2,-0.001
23.340782642364502,imu_accel_z_mps2,9.833
23.340782642364502,imu_gyro_x_radps,0.0085
23.340782642364502,imu_gyro_y_radps,-0.00175
23.340782642364502,imu_gyro_z_radps,-0.002
23.345703601837158,imu_accel_x_mps2,-0.004
23.345703601837158,imu_accel_y_mps2,0.023
23.345703601837158,imu_accel_z_mps2,9.875
23.345703601837158,imu_gyro_x_radps,0.0085
23.345703601837158,imu_gyro_y_radps,-0.001
23.345703601837158,imu_gyro_z_radps,-0.002
23.34957528114319,battery_voltage_v,25.124425888061523
23.34957528114319,battery_current_a,2.3880887031555176
23.34957528114319,battery_percentage,0.8691835999488831
23.350821256637573,imu_accel_x_mps2,0.114
23.350821256637573,imu_accel_y_mps2,-0.073
23.350821256637573,imu_accel_z_mps2,9.893
23.350821256637573,imu_gyro_x_radps,0.0095
23.350821256637573,imu_gyro_y_radps,-0.001
23.350821256637573,imu_gyro_z_radps,-0.00275
23.353020429611206,pressure_depth_m,0.0980101021025023
23.353048086166382,pressure_pa,102286.47910162555
23.355741500854492,imu_accel_x_mps2,-0.018000000000000002
23.355741500854492,imu_accel_y_mps2,-0.003
23.355741500854492,imu_accel_z_mps2,9.844
23.355741500854492,imu_gyro_x_radps,0.00775
23.355741500854492,imu_gyro_y_radps,-0.0005
23.355741500854492,imu_gyro_z_radps,-0.00175
23.360859155654907,imu_accel_x_mps2,0.10200000000000001
23.360859155654907,imu_accel_y_mps2,-0.009000000000000001
23.360859155654907,imu_accel_z_mps2,9.758000000000001
23.360859155654907,imu_gyro_x_radps,0.00725
23.360859155654907,imu_gyro_y_radps,-0.0005
23.360859155654907,imu_gyro_z_radps,-0.00125
23.365777254104614,imu_accel_x_mps2,-0.006
23.365777254104614,imu_accel_y_mps2,-0.024
23.365777254104614,imu_accel_z_mps2,9.776
23.365777254104614,imu_gyro_x_radps,0.00875
23.365777254104614,imu_gyro_y_radps,-0.00025
23.365777254104614,imu_gyro_z_radps,-0.004
23.36868453025818,battery_voltage_v,25.12442398071289
23.36868453025818,battery_current_a,2.3880889415740967
23.36868453025818,battery_percentage,0.8690951466560364
23.370938539505005,imu_accel_x_mps2,0.058
23.370938539505005,imu_accel_y_mps2,-0.061
23.370938539505005,imu_accel_z_mps2,9.849
23.370938539505005,imu_gyro_x_radps,0.00875
23.370938539505005,imu_gyro_y_radps,0.00025
23.370938539505005,imu_gyro_z_radps,-0.00175
23.373123168945312,pressure_depth_m,0.10064270114085293
23.373133659362793,pressure_pa,102312.30489819177
23.37613534927368,imu_accel_x_mps2,0.043000000000000003
23.37613534927368,imu_accel_y_mps2,-0.037
23.37613534927368,imu_accel_z_mps2,9.874
23.37613534927368,imu_gyro_x_radps,0.0095
23.37613534927368,imu_gyro_y_radps,0.00175
23.37613534927368,imu_gyro_z_radps,-0.00275
23.3810453414917,imu_accel_x_mps2,0.077
23.3810453414917,imu_accel_y_mps2,0.075
23.3810453414917,imu_accel_z_mps2,9.814
23.3810453414917,imu_gyro_x_radps,0.0085
23.3810453414917,imu_gyro_y_radps,-0.00025
23.3810453414917,imu_gyro_z_radps,-0.0035
23.388041019439697,imu_accel_x_mps2,0.08700000000000001
23.388041019439697,imu_accel_y_mps2,-0.017
23.388041019439697,imu_accel_z_mps2,9.786
23.388041019439697,imu_gyro_x_radps,0.00825
23.388041019439697,imu_gyro_y_radps,-0.0005
23.388041019439697,imu_gyro_z_radps,-0.00275
23.389863967895508,battery_voltage_v,25.124420166015625
23.389863967895508,battery_current_a,2.388089179992676
23.389863967895508,battery_percentage,0.8690111041069031
23.39334726333618,imu_accel_x_mps2,0.11900000000000001
23.39334726333618,imu_accel_y_mps2,-0.051000000000000004
23.39334726333618,imu_accel_z_mps2,9.866
23.39334726333618,imu_gyro_x_radps,0.0085
23.39334726333618,imu_gyro_y_radps,-0.00125
23.39334726333618,imu_gyro_z_radps,-0.0015
23.402743816375732,pressure_depth_m,0.09916098846485337
23.402900218963623,pressure_pa,102297.76929684021
23.40476703643799,dvl_speed_mps,0.014361515118773555
23.40476703643799,dvl_velocity_x_mps,0.013522532135928068
23.40476703643799,dvl_velocity_y_mps,-0.001594861532204569
23.40476703643799,dvl_velocity_z_mps,0.004566252055312781
23.40476703643799,dvl_altitude_m,9.11290454864502
23.40476703643799,dvl_good_beams,3.0
23.404910564422607,dvl_quality_speed_mps,0.014361515118773555
23.40566062927246,imu_accel_x_mps2,0.004
23.40566062927246,imu_accel_y_mps2,0.018000000000000002
23.40566062927246,imu_accel_z_mps2,9.891
23.40566062927246,imu_gyro_x_radps,0.00925
23.40566062927246,imu_gyro_y_radps,-0.001
23.40566062927246,imu_gyro_z_radps,-0.00425
23.410361528396606,battery_voltage_v,25.124420166015625
23.410361528396606,battery_current_a,2.388089179992676
23.410361528396606,battery_percentage,0.8689536452293396
23.41046142578125,imu_accel_x_mps2,0.082
23.41046142578125,imu_accel_y_mps2,0.117
23.41046142578125,imu_accel_z_mps2,9.822000000000001
23.41046142578125,imu_gyro_x_radps,0.009000000000000001
23.41046142578125,imu_gyro_y_radps,0.0
23.41046142578125,imu_gyro_z_radps,-0.0025
23.415565967559814,imu_accel_x_mps2,0.067
23.415565967559814,imu_accel_y_mps2,0.009000000000000001
23.415565967559814,imu_accel_z_mps2,9.987
23.415565967559814,imu_gyro_x_radps,0.008
23.415565967559814,imu_gyro_y_radps,0.0
23.415565967559814,imu_gyro_z_radps,-0.00075
23.420512437820435,imu_accel_x_mps2,0.056
23.420512437820435,imu_accel_y_mps2,0.068
23.420512437820435,imu_accel_z_mps2,9.834
23.420512437820435,imu_gyro_x_radps,0.00775
23.420512437820435,imu_gyro_y_radps,0.001
23.420512437820435,imu_gyro_z_radps,-0.002
23.423635959625244,pressure_depth_m,0.09773166832938739
23.42367196083069,pressure_pa,102283.74766631129
23.426733016967773,imu_accel_x_mps2,0.079
23.426733016967773,imu_accel_y_mps2,0.037
23.426733016967773,imu_accel_z_mps2,9.827
23.426733016967773,imu_gyro_x_radps,0.008
23.426733016967773,imu_gyro_y_radps,-0.0005
23.426733016967773,imu_gyro_z_radps,-0.003
23.43052864074707,battery_voltage_v,25.12441635131836
23.43052864074707,battery_current_a,2.388089418411255
23.43052864074707,battery_percentage,0.8688696026802063
23.431911945343018,imu_accel_x_mps2,0.057
23.431911945343018,imu_accel_y_mps2,-0.037
23.431911945343018,imu_accel_z_mps2,9.683
23.431911945343018,imu_gyro_x_radps,0.0085
23.431911945343018,imu_gyro_y_radps,-0.00175
23.431911945343018,imu_gyro_z_radps,-0.0015
23.43682289123535,imu_accel_x_mps2,0.139
23.43682289123535,imu_accel_y_mps2,-0.008
23.43682289123535,imu_accel_z_mps2,9.823
23.43682289123535,imu_gyro_x_radps,0.00925
23.43682289123535,imu_gyro_y_radps,0.0
23.43682289123535,imu_gyro_z_radps,-0.0025
23.441582202911377,imu_accel_x_mps2,0.095
23.441582202911377,imu_accel_y_mps2,0.02
23.441582202911377,imu_accel_z_mps2,9.816
23.441582202911377,imu_gyro_x_radps,0.0105
23.441582202911377,imu_gyro_y_radps,-0.00175
23.441582202911377,imu_gyro_z_radps,-0.0022500000000000003
23.44393253326416,pressure_depth_m,0.1041644898472964
23.443965911865234,pressure_pa,102346.85364540198
23.446977376937866,imu_accel_x_mps2,-0.054
23.446977376937866,imu_accel_y_mps2,0.022
23.446977376937866,imu_accel_z_mps2,9.853
23.446977376937866,imu_gyro_x_radps,0.00825
23.446977376937866,imu_gyro_y_radps,0.0005
23.446977376937866,imu_gyro_z_radps,-0.0022500000000000003
23.45070743560791,battery_voltage_v,25.124414443969727
23.45070743560791,battery_current_a,2.388089656829834
23.45070743560791,battery_percentage,0.8687811493873596
23.451739072799683,imu_accel_x_mps2,0.05
23.451739072799683,imu_accel_y_mps2,0.017
23.451739072799683,imu_accel_z_mps2,9.84
23.451739072799683,imu_gyro_x_radps,0.00875
23.451739072799683,imu_gyro_y_radps,-0.0015
23.451739072799683,imu_gyro_z_radps,-0.002
23.456859827041626,imu_accel_x_mps2,0.089
23.456859827041626,imu_accel_y_mps2,-0.013000000000000001
23.456859827041626,imu_accel_z_mps2,9.828
23.456859827041626,imu_gyro_x_radps,0.00825
23.456859827041626,imu_gyro_y_radps,-0.001
23.456859827041626,imu_gyro_z_radps,-0.00275
23.461759090423584,imu_accel_x_mps2,0.048
23.461759090423584,imu_accel_y_mps2,-0.038
23.461759090423584,imu_accel_z_mps2,9.895
23.461759090423584,imu_gyro_x_radps,0.00875
23.461759090423584,imu_gyro_y_radps,-0.00025
23.461759090423584,imu_gyro_z_radps,-0.0022500000000000003
23.464815616607666,pressure_depth_m,0.10114518633416493
23.464823961257935,pressure_pa,102317.23427793816
23.467182159423828,imu_accel_x_mps2,0.058
23.467182159423828,imu_accel_y_mps2,-0.002
23.467182159423828,imu_accel_z_mps2,9.873
23.467182159423828,imu_gyro_x_radps,0.01
23.467182159423828,imu_gyro_y_radps,-0.001
23.467182159423828,imu_gyro_z_radps,-0.00275
23.4771945476532,battery_voltage_v,25.124412536621094
23.4771945476532,battery_current_a,2.388090133666992
23.4771945476532,battery_percentage,0.8686971068382263
23.478902578353882,imu_accel_x_mps2,0.079
23.478902578353882,imu_accel_y_mps2,-0.002
23.478902578353882,imu_accel_z_mps2,9.742
23.478902578353882,imu_gyro_x_radps,0.0095
23.478902578353882,imu_gyro_y_radps,-0.00025
23.478902578353882,imu_gyro_z_radps,-0.002
23.479939222335815,dvl_quality_speed_mps,0.017917787820296932
23.479944944381714,dvl_speed_mps,0.017917787820296932
23.479944944381714,dvl_velocity_x_mps,-0.014449411861818896
23.479944944381714,dvl_velocity_y_mps,-0.010582799144082255
23.479944944381714,dvl_velocity_z_mps,0.0005157320008690061
23.479944944381714,dvl_altitude_m,9.112917900085451
23.479944944381714,dvl_good_beams,3.0
23.48332381248474,imu_accel_x_mps2,-0.011
23.48332381248474,imu_accel_y_mps2,-0.093
23.48332381248474,imu_accel_z_mps2,9.918000000000001
23.48332381248474,imu_gyro_x_radps,0.009000000000000001
23.48332381248474,imu_gyro_y_radps,-0.002
23.48332381248474,imu_gyro_z_radps,-0.00275
23.488198280334473,imu_accel_x_mps2,0.085
23.488198280334473,imu_accel_y_mps2,-0.009000000000000001
23.488198280334473,imu_accel_z_mps2,9.849
23.488198280334473,imu_gyro_x_radps,0.01025
23.488198280334473,imu_gyro_y_radps,-0.00125
23.488198280334473,imu_gyro_z_radps,-0.00075
23.491971254348755,pressure_depth_m,0.10215274369761448
23.492000341415405,pressure_pa,102327.1184156736
23.495063543319702,imu_accel_x_mps2,0.003
23.495063543319702,imu_accel_y_mps2,-0.077
23.495063543319702,imu_accel_z_mps2,9.785
23.495063543319702,imu_gyro_x_radps,0.0095
23.495063543319702,imu_gyro_y_radps,0.0
23.495063543319702,imu_gyro_z_radps,-0.002
23.497782945632935,battery_voltage_v,25.124408721923828
23.497782945632935,battery_current_a,2.3880903720855713
23.497782945632935,battery_percentage,0.8686131238937378
23.501172304153442,imu_accel_x_mps2,0.058
23.501172304153442,imu_accel_y_mps2,0.025
23.501172304153442,imu_accel_z_mps2,9.831
23.501172304153442,imu_gyro_x_radps,0.007
23.501172304153442,imu_gyro_y_radps,-0.00025
23.501172304153442,imu_gyro_z_radps,-0.001
23.5059757232666,imu_accel_x_mps2,0.036000000000000004
23.5059757232666,imu_accel_y_mps2,-0.01
23.5059757232666,imu_accel_z_mps2,9.748
23.5059757232666,imu_gyro_x_radps,0.00875
23.5059757232666,imu_gyro_y_radps,0.00125
23.5059757232666,imu_gyro_z_radps,-0.0022500000000000003
23.51079535484314,imu_accel_x_mps2,0.098
23.51079535484314,imu_accel_y_mps2,-0.088
23.51079535484314,imu_accel_z_mps2,9.733
23.51079535484314,imu_gyro_x_radps,0.0085
23.51079535484314,imu_gyro_y_radps,-0.00075
23.51079535484314,imu_gyro_z_radps,-0.002
23.512701272964478,pressure_depth_m,0.09927421793169179
23.512718200683594,pressure_pa,102298.8800779099
23.515721797943115,imu_accel_x_mps2,0.042
23.515721797943115,imu_accel_y_mps2,-0.058
23.515721797943115,imu_accel_z_mps2,9.854000000000001
23.515721797943115,imu_gyro_x_radps,0.00825
23.515721797943115,imu_gyro_y_radps,0.0005
23.515721797943115,imu_gyro_z_radps,-0.003
23.518239736557007,battery_voltage_v,25.124406814575195
23.518239736557007,battery_current_a,2.3880906105041504
23.518239736557007,battery_percentage,0.8685246706008911
23.521058797836304,imu_accel_x_mps2,0.139
23.521058797836304,imu_accel_y_mps2,-0.032
23.521058797836304,imu_accel_z_mps2,9.894
23.521058797836304,imu_gyro_x_radps,0.0085
23.521058797836304,imu_gyro_y_radps,-0.00025
23.521058797836304,imu_gyro_z_radps,-0.0022500000000000003
23.525758981704712,imu_accel_x_mps2,0.065
23.525758981704712,imu_accel_y_mps2,0.054
23.525758981704712,imu_accel_z_mps2,9.775
23.525758981704712,imu_gyro_x_radps,0.01025
23.525758981704712,imu_gyro_y_radps,-0.0005
23.525758981704712,imu_gyro_z_radps,-0.0032500000000000003
23.53084397315979,imu_accel_x_mps2,0.001
23.53084397315979,imu_accel_y_mps2,0.07100000000000001
23.53084397315979,imu_accel_z_mps2,9.821
23.53084397315979,imu_gyro_x_radps,0.008
23.53084397315979,imu_gyro_y_radps,-0.001
23.53084397315979,imu_gyro_z_radps,-0.0022500000000000003
23.53331446647644,pressure_depth_m,0.10307993309493542
23.533416986465454,pressure_pa,102336.21414366132
23.5356547832489,imu_accel_x_mps2,0.182
23.5356547832489,imu_accel_y_mps2,0.029
23.5356547832489,imu_accel_z_mps2,9.784
23.5356547832489,imu_gyro_x_radps,0.00675
23.5356547832489,imu_gyro_y_radps,0.0
23.5356547832489,imu_gyro_z_radps,-0.0022500000000000003
23.538708686828613,battery_voltage_v,25.12440299987793
23.538708686828613,battery_current_a,2.3880908489227295
23.538708686828613,battery_percentage,0.868431806564331
23.540569067001343,imu_accel_x_mps2,0.059000000000000004
23.540569067001343,imu_accel_y_mps2,0.073
23.540569067001343,imu_accel_z_mps2,9.835
23.540569067001343,imu_gyro_x_radps,0.0085
23.540569067001343,imu_gyro_y_radps,0.00025
23.540569067001343,imu_gyro_z_radps,-0.00275
23.54977321624756,dvl_speed_mps,0.021435942863916358
23.54977321624756,dvl_velocity_x_mps,-0.020356548039658206
23.54977321624756,dvl_velocity_y_mps,-0.006666417241670636
23.54977321624756,dvl_velocity_z_mps,0.000818217290290701
23.54977321624756,dvl_altitude_m,9.112923622131348
23.54977321624756,dvl_good_beams,3.0
23.549941778182983,dvl_quality_speed_mps,0.021435942863916358
23.55030584335327,imu_accel_x_mps2,0.133
23.55030584335327,imu_accel_y_mps2,-0.026000000000000002
23.55030584335327,imu_accel_z_mps2,9.822000000000001
23.55030584335327,imu_gyro_x_radps,0.009000000000000001
23.55030584335327,imu_gyro_y_radps,0.001
23.55030584335327,imu_gyro_z_radps,-0.002
23.55513048171997,imu_accel_x_mps2,0.108
23.55513048171997,imu_accel_y_mps2,0.07100000000000001
23.55513048171997,imu_accel_z_mps2,9.787
23.55513048171997,imu_gyro_x_radps,0.01025
23.55513048171997,imu_gyro_y_radps,0.0
23.55513048171997,imu_gyro_z_radps,-0.0025
23.557215452194214,pressure_depth_m,0.10130730570790537
23.557264804840088,pressure_pa,102318.82466899455
23.56151008605957,battery_voltage_v,25.124401092529297
23.56151008605957,battery_current_a,2.3880910873413086
23.56151008605957,battery_percentage,0.8683610558509827
23.56263780593872,imu_accel_x_mps2,0.129
23.56263780593872,imu_accel_y_mps2,-0.111
23.56263780593872,imu_accel_z_mps2,9.829
23.56263780593872,imu_gyro_x_radps,0.0085
23.56263780593872,imu_gyro_y_radps,-0.001
23.56263780593872,imu_gyro_z_radps,-0.0032500000000000003
23.567504405975342,imu_accel_x_mps2,-0.03
23.567504405975342,imu_accel_y_mps2,-0.016
23.567504405975342,imu_accel_z_mps2,9.83
23.567504405975342,imu_gyro_x_radps,0.0085
23.567504405975342,imu_gyro_y_radps,-0.00125
23.567504405975342,imu_gyro_z_radps,-0.00175
23.57247042655945,imu_accel_x_mps2,0.013000000000000001
